bact,jacc
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.041
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.042
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.039
rnd_5_true_4,0.041
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.039
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.039
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.04
rnd_5_true_4,0.039
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.042
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.04
rnd_5_true_4,0.041
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.065
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.067
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.065
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.065
rnd_1_true_5,0.067
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.067
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.065
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.067
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.065
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_1_true_5,0.066
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.035
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.035
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.035
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.035
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.035
rnd_2_true_5,0.033
rnd_2_true_5,0.032
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.033
rnd_2_true_5,0.034
rnd_2_true_5,0.034
rnd_2_true_5,0.034
